,id,title,type,release_year,lenght,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genre,country,imdb_score_level,tmdb_score_level
1163,tm252609,'76,movie,2016,118,"drama, romance",NG,0,5.5,252,2.3,5.8,drama,NG,Low score,Low score
1164,ts55559,Ask the Storybots,show,2016,26,"animation, comedy, family",US,3,8.5,946,12.8,7.4,animation,US,,High score
1165,ts42156,Degrassi: Next Class,show,2016,24,"drama, romance",CA,6,6.9,3499,11.9,6.8,drama,CA,High score,High score
1166,ts38757,Kong: King of the Apes,show,2016,21,"animation, comedy, family, scifi, action",US,2,5.8,345,11.8,6.2,animation,US,Low score,High score
1167,ts154625,Dérapages,show,2015,53,"drama, thriller",FR,2,7.6,16,10.5,6.7,drama,FR,High score,High score
1168,tm239707,The Do-Over,movie,2016,108,"action, comedy",US,0,5.7,48047,10.1,5.7,action,US,Low score,Low score
1169,ts35406,Between,show,2015,31,"scifi, drama, thriller",CA,2,5.9,9463,15.7,5.7,scifi,CA,Low score,Low score
1170,tm236999,Our Lovers,movie,2016,92,"drama, comedy, romance, european",ES,0,6.7,4362,6.6,7.2,drama,ES,High score,High score
1171,tm193388,Dhanak,movie,2016,106,"drama, comedy",IN,0,7.9,3893,3.4,7.3,drama,IN,High score,High score
1172,tm239764,David Cross: Making America Great Again,movie,2016,74,comedy,US,0,6.6,1705,3.1,6.5,comedy,US,High score,High score
1173,tm234466,Jonah,movie,2016,97,"drama, thriller, romance, family",BR,0,5.4,230,2.1,6.0,drama,BR,Low score,High score
1174,ts35987,Transformers: Robots In Disguise,show,2015,21,"animation, scifi, action, comedy",US,5,6.0,1148,10.1,7.5,animation,US,High score,High score
1175,tm234586,Visaranai,movie,2015,117,"drama, thriller, crime",IN,0,8.5,11087,7.1,8.0,drama,IN,,High score
1176,tm276430,Servant Of The People 2,movie,2016,100,"comedy, family",UA,0,6.2,417,4.7,6.4,comedy,UA,High score,High score
1177,tm272666,The Unmarried Wife,movie,2016,130,"drama, romance",PH,0,6.1,203,2.5,6.5,drama,PH,High score,High score
1178,tm134516,"Crouching Tiger, Hidden Dragon: Sword of Destiny",movie,2016,96,"drama, fantasy, action",CN,0,6.1,20042,13.4,6.1,drama,CN,High score,High score
1179,ts38772,Dear My Friends,show,2016,70,"comedy, drama",KR,1,8.2,428,9.4,6.9,comedy,KR,,High score
1180,tm233521,Other People,movie,2016,97,"drama, comedy",US,0,6.8,11862,7.8,6.4,drama,US,High score,High score
1181,tm375681,S Storm,movie,2016,90,"thriller, crime, action, drama","CN, HK",0,5.2,751,5.4,5.5,thriller,CN,Low score,Low score
1182,tm272854,Force 2,movie,2016,123,"crime, action, thriller",IN,0,6.2,5759,5.2,6.7,crime,IN,High score,High score
1183,tm245042,Budhia Singh: Born to Run,movie,2016,112,"drama, sport",IN,0,7.6,1549,3.0,6.3,drama,IN,High score,High score
1184,tm205812,The Siege of Jadotville,movie,2016,108,"drama, history, thriller, war, action, european","ZA, IE",0,7.2,41265,15.1,7.2,drama,ZA,High score,High score
1185,tm299230,"Beard, Hair & Stache",movie,2016,120,documentation,BR,0,7.4,14,0.9,6.629937,documentation,BR,High score,
1186,ts42075,Intersection,show,2016,101,drama,TR,2,6.6,1329,19.4,5.6,drama,TR,High score,Low score
1187,tm233616,LEGO Marvel Super Heroes: Avengers Reassembled!,movie,2015,22,"family, animation, scifi, action, comedy",US,0,6.1,942,16.5,6.5,family,US,High score,High score
1188,tm236725,My Beautiful Broken Brain,movie,2016,84,documentation,GB,0,7.1,2359,4.7,7.1,documentation,GB,High score,High score
1189,tm228242,A Very Murray Christmas,movie,2015,56,"comedy, music",US,0,5.5,15898,10.6,5.3,comedy,US,Low score,Low score
1190,tm236705,Ricardo O'Farrill: Abrazo Genial,movie,2016,92,comedy,MX,0,5.5,118,0.9,4.7,comedy,MX,Low score,Low score
1191,ts38809,The Get Down,show,2016,61,"drama, music",US,2,8.2,22940,9.7,7.4,drama,US,,High score
1192,tm157283,Güeros,movie,2015,106,"comedy, drama",MX,0,7.5,4659,8.1,7.5,comedy,MX,High score,High score
1193,tm236659,Sky Ladder: The Art of Cai Guo-Qiang,movie,2016,80,documentation,US,0,7.3,1533,3.9,7.0,documentation,US,High score,High score
1194,tm233344,Kapoor & Sons,movie,2016,140,"romance, comedy, drama, family",IN,0,7.7,27087,9.9,7.0,romance,IN,High score,High score
1195,tm244577,Love O2O,movie,2016,105,"drama, romance",CN,0,6.4,1111,7.1,6.9,drama,CN,High score,High score
1196,ts38770,Lady Dynamite,show,2016,30,"comedy, drama",US,2,7.3,3818,6.0,7.3,comedy,US,High score,High score
1197,tm274053,Asperger's Are Us,movie,2016,83,"documentation, comedy, drama",US,0,6.6,737,3.7,5.6,documentation,US,High score,Low score
1198,tm147082,"What Happened, Miss Simone?",movie,2015,101,"music, documentation",US,0,7.6,14261,7.4,7.5,music,US,High score,High score
1199,tm224377,Heneral Luna,movie,2015,118,"comedy, drama, action, history, war",PH,0,7.3,2328,7.1,7.6,comedy,PH,High score,High score
1200,tm239635,Jimmy Carr: Funny Business,movie,2016,62,comedy,GB,0,7.2,4542,5.9,6.9,comedy,GB,High score,High score
1201,tm206512,Circle,movie,2015,87,"thriller, drama, horror, scifi, european",US,0,6.0,52925,12.7,6.0,thriller,US,High score,High score
1202,tm230426,"Liar, Liar, Vampire",movie,2015,69,"comedy, family",US,0,5.7,1025,12.3,7.1,comedy,US,Low score,High score
1203,tm244880,I Am the Pretty Thing That Lives in the House,movie,2016,89,"drama, horror, thriller","US, CA",0,4.6,15124,11.5,4.5,drama,US,Low score,Low score
1204,tm235005,Oloibiri,movie,2016,106,"thriller, action, drama","CA, NG",0,5.1,183,1.3,6.629937,thriller,CA,Low score,
1205,ts53543,The Miracle,show,2016,18,"drama, comedy, fantasy, music",KR,1,6.2,242,10.9,6.3,drama,KR,High score,High score
1206,tm183176,A Second Chance,movie,2015,90,"drama, family, sport",AU,0,4.7,1109,7.5,6.2,drama,AU,Low score,High score
1207,tm246485,U Turn,movie,2016,120,"thriller, crime, horror, drama",IN,0,7.5,3310,4.9,6.8,thriller,IN,High score,High score
1208,tm243849,Extremis,movie,2016,24,documentation,US,0,6.5364428,0,4.7,7.1,documentation,US,,High score
1209,ts43258,Stories by Rabindranath Tagore,show,2015,43,drama,IN,1,8.7,1379,4.1,7.3,drama,IN,,High score
1210,tm123789,The Young Messiah,movie,2016,111,"drama, fantasy",US,0,5.7,3720,14.2,6.4,drama,US,Low score,High score
1211,tm233196,Jessica Darling's It List,movie,2016,79,family,US,0,5.4,1046,14.2,5.9,family,US,Low score,Low score
1212,tm232954,Audrie & Daisy,movie,2016,98,"documentation, crime",US,0,7.2,6788,9.7,7.2,documentation,US,High score,High score
1213,ts35775,Wet Hot American Summer: First Day of Camp,show,2015,29,comedy,US,2,7.3,24430,9.6,6.4,comedy,US,High score,High score
1214,ts38805,Beat Bugs,show,2016,15,"animation, comedy, family, fantasy",AU,3,7.6,538,7.6,5.6,animation,AU,High score,Low score
1215,tm270555,The Ivory Game,movie,2016,112,"documentation, european","US, AT",0,7.9,3243,7.4,7.6,documentation,US,High score,High score
1216,tm219276,Tallulah,movie,2016,111,"drama, comedy, romance",US,0,6.7,20690,6.6,6.7,drama,US,High score,High score
1217,ts38568,Flaked,show,2016,32,"drama, comedy, romance",US,2,7.2,11792,5.9,6.8,drama,US,High score,High score
1218,tm247642,Amanda Knox,movie,2016,92,"crime, documentation, european","US, DK",0,6.9,25238,8.4,6.7,crime,US,High score,High score
1219,ts54100,World of Winx,show,2016,24,"animation, action, comedy, family, fantasy, european","US, IT",2,6.7,764,6.1,8.0,animation,US,High score,High score
1220,ts39017,Dawn of the Croods,show,2015,23,"comedy, action, animation, family",US,4,5.8,770,22.2,7.7,comedy,US,Low score,High score
1221,ts54022,Terrace House: Aloha State,show,2016,36,"reality, drama",JP,4,7.5,1052,9.8,7.4,reality,JP,High score,High score
1222,ts38512,Cooked,show,2016,53,documentation,US,1,7.6,43,3.2,7.3,documentation,US,High score,High score
1223,tm233465,The Bye Bye Man,movie,2016,96,"horror, thriller, fantasy, drama",US,0,4.3,24810,18.3,5.2,horror,US,Low score,Low score
1224,tm244638,Rebirth,movie,2016,101,thriller,US,0,5.0,5554,10.8,4.7,thriller,US,Low score,Low score
1225,ts55556,A Touch of Green,show,2015,46,"drama, war",TW,1,8.3,382,8.3,8.1,drama,TW,,
1226,tm245378,Barry,movie,2016,104,drama,US,0,6.0,7432,8.2,5.8,drama,US,High score,Low score
1227,tm201365,Brothers,movie,2015,155,"drama, action, sport",IN,0,6.4,13372,7.1,6.5,drama,IN,High score,High score
1228,tm239290,Always Be My Maybe,movie,2016,112,"romance, comedy",PH,0,6.6,398,3.5,6.6,romance,PH,High score,High score
1229,tm232855,Everything About Her,movie,2016,126,"comedy, drama",PH,0,7.2,347,2.5,8.1,comedy,PH,High score,
1230,ts86021,Molang,show,2015,4,"animation, comedy, family, european",FR,3,8.3,425,13.6,6.2,animation,FR,,High score
1231,tm238661,Special Correspondents,movie,2016,100,comedy,"US, CA, GB",0,5.9,25043,10.4,5.7,comedy,US,Low score,Low score
1232,tm233533,White Girl,movie,2016,88,"drama, horror, crime",US,0,5.7,10646,12.6,5.7,drama,US,Low score,Low score
1233,ts52829,Paranoid,show,2016,44,"thriller, crime, drama, european",GB,1,6.6,9108,9.1,6.4,thriller,GB,High score,High score
1234,tm225693,Keith Richards: Under the Influence,movie,2015,82,"music, documentation",US,0,7.1,3484,6.6,6.7,music,US,High score,High score
1235,ts53155,Crazyhead,show,2016,43,"comedy, horror, scifi, european",GB,1,7.2,5186,5.6,6.7,comedy,GB,High score,High score
1236,tm214085,Tig,movie,2015,95,documentation,US,0,7.4,2745,5.5,7.2,documentation,US,High score,High score
1237,ts35360,Inspector Gadget,show,2015,22,"action, animation, comedy, family, scifi",CA,4,4.5,653,17.6,6.1,action,CA,Low score,High score
1238,ts43119,Real Rob,show,2015,31,comedy,US,2,6.4,2981,5.9,6.4,comedy,US,High score,High score
1239,ts36630,Dinotrux,show,2015,23,"animation, action, comedy, family, scifi",US,5,6.8,488,5.7,6.9,animation,US,High score,High score
1240,ts53106,Tokyo Trial,show,2016,48,"drama, history","US, JP",1,7.4,1544,4.8,6.4,drama,US,High score,High score
1241,ts35463,Richie Rich,show,2015,23,"drama, family, comedy",US,2,3.2,1201,12.1,6.1,drama,US,Low score,High score
1242,tm267135,The Dreamseller,movie,2016,93,drama,BR,0,6.0,1720,9.6,6.5,drama,BR,High score,High score
1243,tm211478,Tamasha,movie,2015,139,"romance, comedy, drama",IN,0,7.3,28797,8.8,6.6,romance,IN,High score,High score
1244,ts54110,Puffin Rock,show,2015,11,"family, comedy, animation, european",IE,2,8.7,970,8.4,7.1,family,IE,,High score
1245,ts36740,Project Mc²,show,2015,25,family,US,6,6.1,1120,7.3,7.9,family,US,High score,High score
1246,tm229542,John Mulaney: The Comeback Kid,movie,2015,62,"comedy, documentation",US,0,7.9,8840,5.3,7.7,comedy,US,High score,High score
1247,tm247767,Kiss of Life,movie,2015,102,"comedy, romance, drama",TR,0,5.9,1248,4.6,4.4,comedy,TR,Low score,Low score
1248,tm279828,Vince & Kath & James,movie,2016,116,romance,PH,0,6.8,391,3.1,6.4,romance,PH,High score,High score
1249,ts53346,Chasing Cameron,show,2016,28,reality,US,1,3.7,513,2.8,4.3,reality,US,Low score,Low score
1250,tm242736,Bo Burnham: Make Happy,movie,2016,60,"comedy, music, documentation",US,0,8.4,14356,7.0,8.1,comedy,US,,
1251,ts74753,Tales by Light,show,2015,28,documentation,AU,3,8.2,1982,5.0,7.5,documentation,AU,,High score
1252,ts42155,Home: Adventures with Tip & Oh,show,2016,20,"family, animation, comedy, fantasy, scifi",US,4,6.2,638,11.1,7.1,family,US,High score,High score
1253,ts43272,Terrace House: Boys & Girls in the City,show,2015,28,"reality, drama",JP,1,8.1,1737,10.3,7.4,reality,JP,,High score
1254,tm209950,Kevin Hart: What Now?,movie,2016,96,"comedy, documentation",US,0,5.9,9680,7.0,6.5,comedy,US,Low score,High score
1255,tm193211,Mucize,movie,2015,136,"drama, comedy, romance, documentation, european",TR,0,7.6,13156,6.6,7.2,drama,TR,High score,High score
1256,tm239683,Team Foxcatcher,movie,2016,91,"documentation, crime, history, sport",US,0,7.3,6834,6.1,7.1,documentation,US,High score,High score
1257,tm245235,Ali Wong: Baby Cobra,movie,2016,60,comedy,US,0,7.5,7289,5.9,7.3,comedy,US,High score,High score
1258,ts35505,Old Money,show,2015,47,"comedy, drama, european",AT,1,7.3,518,3.6,6.0,comedy,AT,High score,High score
1259,ts21979,Spotless,show,2015,58,"drama, comedy, crime, european",FR,1,7.7,3743,3.0,6.8,drama,FR,High score,High score
1260,tm549892,Aerials,movie,2016,90,"drama, scifi, thriller",AE,0,1.5,414,1.5,2.0,drama,AE,Low score,Low score
1261,tm290157,XV Beyond the Tryline,movie,2016,91,"documentation, sport",GB,0,7.0,79,1.2,7.5,documentation,GB,High score,High score
1262,ts39014,Kuromukuro,show,2016,24,"animation, comedy, drama, thriller, action, scifi",JP,2,7.2,1348,9.8,6.8,animation,JP,High score,High score
1263,tm239947,Mercy,movie,2016,82,"thriller, drama",US,0,4.2,3599,7.9,4.2,thriller,US,Low score,Low score
1264,ts42347,Word Party,show,2016,13,"animation, family",US,5,5.6,366,5.9,7.5,animation,US,Low score,High score
1265,tm195870,Manson Family Vacation,movie,2015,85,"thriller, drama, comedy",US,0,5.8,3082,5.7,5.8,thriller,US,Low score,Low score
1266,tm245297,Justin Timberlake + The Tennessee Kids,movie,2016,90,"documentation, music",US,0,7.6,2240,5.3,7.4,documentation,US,High score,High score
1267,tm211571,Niyazi Gül Dörtnala,movie,2015,106,"comedy, action, drama",TR,0,4.5,3170,4.3,4.2,comedy,TR,Low score,Low score
1268,ts52988,Captive,show,2016,63,"documentation, drama, european",US,1,6.8,783,3.1,6.1,documentation,US,High score,High score
1269,ts56544,Bibik Bibikku,show,2016,40,"drama, comedy",MY,1,6.5364428,0,1.8,2.0,drama,MY,,Low score
1270,tm239774,XOXO,movie,2016,92,"drama, music",US,0,5.3,7136,14.6,6.0,drama,US,Low score,High score
1271,tm266628,LEGO Jurassic World: The Indominus Escape,movie,2016,24,comedy,US,0,6.5364428,0,11.4,5.8,comedy,US,,Low score
1272,tm208628,Dil Dhadakne Do,movie,2015,170,"drama, romance, comedy",IN,0,7.0,18410,10.7,6.9,drama,IN,High score,High score
1273,tm233544,Marco Polo: One Hundred Eyes,movie,2015,28,"history, drama, action",US,0,7.7,10923,10.0,7.2,history,US,High score,High score
1274,tm242646,Toro,movie,2016,105,"drama, thriller, action, crime, european","FR, ES",0,5.9,3328,8.3,6.0,drama,FR,Low score,High score
1275,tm221225,David Brent: Life on the Road,movie,2016,96,"comedy, music, action",GB,0,6.3,20005,8.1,6.1,comedy,GB,High score,High score
1276,ts52950,Miss in Kiss,show,2016,27,"comedy, drama",TW,1,7.1,105,8.0,6.0,comedy,TW,High score,High score
1277,tm241998,Mohenjo Daro,movie,2016,155,"drama, romance, history, action",IN,0,5.6,12129,7.7,6.4,drama,IN,Low score,High score
1278,tm282915,Fate/Grand Order: First Order,movie,2016,72,"action, fantasy, animation",JP,0,5.7,965,11.4,6.8,action,JP,Low score,High score
1279,tm242765,Raising the Bar,movie,2016,93,"drama, documentation, family, sport",AU,0,5.5,1661,11.0,6.5,drama,AU,Low score,High score
1280,ts53149,White Nights,show,2016,62,drama,KR,1,6.9,318,8.1,7.5,drama,KR,High score,High score
1281,ts56674,The Mr. Peabody & Sherman Show,show,2015,23,"family, comedy, animation, history, scifi",US,4,5.5,486,7.9,7.0,family,US,Low score,High score
1282,tm197503,Hunterrr,movie,2015,141,"drama, comedy, romance",IN,0,7.0,6471,3.2,6.2,drama,IN,High score,High score
1283,tm136036,That Thing Called Tadhana,movie,2015,110,"romance, comedy, drama",PH,0,7.4,1050,3.1,6.4,romance,PH,High score,High score
1284,tm240007,Sniper: Ghost Shooter,movie,2016,100,"action, drama, war",US,0,6.5364428,0,50.9,6.5,action,US,,High score
1285,tm213681,Veteran,movie,2015,119,"action, thriller, comedy, crime",KR,0,7.0,7055,10.7,6.9,action,KR,High score,High score
1286,tm207668,ABCD 2,movie,2015,154,"music, drama",IN,0,5.4,6665,7.0,5.7,music,IN,Low score,Low score
1287,tm266622,Iliza Shlesinger: Confirmed Kills,movie,2016,77,comedy,US,0,6.6,3021,4.7,6.4,comedy,US,High score,High score
1288,ts37804,W/ Bob & David,show,2015,35,comedy,US,1,7.4,4160,4.5,6.8,comedy,US,High score,High score
1289,tm212909,Just the Way You Are,movie,2015,107,"drama, romance",PH,0,6.3,544,4.0,7.4,drama,PH,High score,High score
1290,tm220473,Colin Quinn: Unconstitutional,movie,2015,55,comedy,US,0,7.1,488,2.6,6.9,comedy,US,High score,High score
1291,tm272413,Colin Quinn: The New York Story,movie,2016,62,comedy,US,0,6.9,1031,2.4,6.1,comedy,US,High score,High score
1292,tm290444,Pandora,movie,2016,136,"action, thriller, drama",KR,0,6.6,7895,19.0,7.5,action,KR,High score,High score
1293,tm226320,Trouble on Wheels,movie,2015,105,"comedy, action, drama",TR,0,6.7,9260,6.5,6.4,comedy,TR,High score,High score
1294,ts52981,White Rabbit Project,show,2016,48,reality,US,1,6.9,1693,5.2,6.6,reality,US,High score,High score
1295,tm233015,Fitoor,movie,2016,131,"drama, romance",IN,0,5.4,4986,5.1,5.9,drama,IN,Low score,Low score
1296,tm200454,Ok Kanmani,movie,2015,139,"drama, romance",IN,0,7.4,6254,5.0,6.8,drama,IN,High score,High score
1297,tm232931,Hannibal Buress: Comedy Camisado,movie,2016,67,comedy,US,0,6.6,1556,4.8,6.4,comedy,US,High score,High score
1298,ts41151,Hibana: Spark,show,2016,53,drama,JP,1,7.8,1017,4.7,7.8,drama,JP,High score,High score
1299,tm244380,Barcelona: A Love Untold,movie,2016,132,"drama, romance",PH,0,6.6,796,4.2,6.0,drama,PH,High score,High score
1300,tm203056,Husband Factor,movie,2015,108,"romance, comedy, drama, fantasy",TR,0,6.1,5234,3.5,5.7,romance,TR,High score,Low score
1301,tm245791,My Stupid Boss,movie,2016,106,"comedy, drama",ID,0,7.1,1637,3.3,6.9,comedy,ID,High score,High score
1302,tm231911,Everyday I Love You,movie,2015,122,"drama, romance",PH,0,7.0,516,2.8,7.8,drama,PH,High score,High score
1303,tm311456,Sen Benim Her Şeyimsin,movie,2016,107,comedy,TR,0,6.2,2820,2.7,6.0,comedy,TR,High score,High score
1304,tm350159,Couple of Days,movie,2016,103,drama,NG,0,7.0,23,1.3,3.0,drama,NG,High score,Low score
1305,tm221883,Gridlocked,movie,2016,114,action,CA,0,5.8,4745,10.6,5.9,action,CA,Low score,Low score
1306,tm240733,100 Meters,movie,2016,108,"comedy, drama, european",ES,0,7.5,6563,8.2,7.3,comedy,ES,High score,High score
1307,tm193378,Iliza Shlesinger: Freezing Hot,movie,2015,71,"comedy, documentation",US,0,6.8,2733,4.5,6.7,comedy,US,High score,High score
1308,tm215054,Chris Tucker: Live,movie,2015,92,"comedy, documentation",US,0,6.3,2027,3.6,6.0,comedy,US,High score,High score
1309,tm233121,Dedemin Fişi,movie,2016,100,"comedy, family",TR,0,5.5,3524,3.0,5.5,comedy,TR,Low score,Low score
1310,ts38813,Bottersnikes & Gumbles,show,2016,13,"comedy, animation, action, family","US, AU, GB",4,5.3,50,6.7,6.0,comedy,US,Low score,High score
1311,tm234069,Wedding Association 2: Circumcision,movie,2015,107,comedy,TR,0,6.3,10732,5.5,5.9,comedy,TR,High score,Low score
1312,tm220317,Demetri Martin: Live (At The Time),movie,2015,61,"comedy, documentation",US,0,7.4,2286,4.4,7.0,comedy,US,High score,High score
1313,tm207734,Chris D'Elia: Incorrigible,movie,2015,84,"comedy, documentation",US,0,6.4,1567,3.9,6.2,comedy,US,High score,High score
1314,tm211424,Dharam Sankat Mein,movie,2015,129,"drama, fantasy, thriller, comedy",IN,0,6.3,2323,3.8,6.8,drama,IN,High score,High score
1315,tm230478,Brent Morin: I'm Brent Morin,movie,2015,67,comedy,US,0,6.5,728,3.8,7.3,comedy,US,High score,High score
1316,tm211273,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),movie,2015,78,comedy,US,0,6.8,1506,3.5,6.8,comedy,US,High score,High score
