,release_year,lenght,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,clusters
3703,2020,101,0,6.2,477,3.6,5.3,0
3704,2019,35,1,8.1,1303,24.4,8.4,0
3705,2019,28,1,6.2,203,2.6,6.7,0
3706,2019,15,1,5.0,43,1.8,10.0,0
3707,2019,103,0,5.5,21908,9.4,5.5,0
3708,2020,102,0,5.3,1436,8.5,6.4,0
3709,2019,94,0,6.2,3381,7.7,6.3,0
3710,2019,85,0,7.7,6502,6.7,7.7,0
3711,2020,9,1,8.0,662,6.3,8.3,0
3712,2019,39,1,6.5364428,0,23.3,7.6,0
3713,2020,37,1,5.2,248,2.5,6.5,0
3714,2019,76,3,8.3,4833,21.2,8.0,0
3715,2019,134,0,4.3,2602,2.3,5.2,0
3716,2019,134,0,6.9,716,1.4,7.7,0
3717,2019,155,0,6.5364428,0,9.0,7.6,0
3718,2019,108,0,5.9,511,4.4,3.9,0
3719,2019,24,0,4.8,57,3.8,5.4,0
3720,2020,59,0,6.6,346,3.2,5.1,0
3721,2019,113,0,7.6,39990,28.1,7.9,0
3722,2020,93,0,5.8,905,2.5,5.4,0
3723,2019,75,0,6.5364428,0,2.2,8.2,0
3724,2020,55,1,7.9,559,1.9,6.2,0
3725,2020,17,0,6.5364428,0,1.9,4.8,0
3726,2019,95,0,8.0,2193,11.6,8.2,0
3727,2019,90,0,5.2,1369,10.2,6.1,0
3728,2019,94,0,7.0,423,0.8,8.5,0
3729,2019,87,0,6.8,374,0.6,7.1,0
3730,2019,86,0,7.3,12796,7.5,7.4,0
3731,2020,9,0,6.5364428,0,7.0,6.4,0
3732,2020,43,1,7.6,2253,5.8,7.5,0
3733,2019,80,1,7.7,213,4.2,8.9,0
3734,2019,34,2,7.9,3011,4.1,7.8,0
3735,2020,129,0,4.6,1646,3.8,6.629937,0
3736,2019,91,0,6.0,320,3.5,5.6,0
3737,2019,45,1,6.4,1185,32.2,7.2,0
3738,2020,91,0,5.7,1842,16.6,7.3,0
3739,2019,108,0,7.0,51534,15.9,7.5,0
3740,2019,33,1,7.2,1167,13.6,7.2,0
3741,2019,29,2,6.0,3210,12.1,7.0,0
3742,2019,93,0,5.8,40614,11.8,6.5,0
3743,2019,54,0,7.1,266,11.3,8.6,0
3744,2020,111,0,5.8,1392,10.9,7.9,0
3745,2019,48,1,6.2,1112,10.9,6.5,0
3746,2020,96,0,6.1,7198,10.2,6.2,0
3747,2020,144,0,6.5364428,0,7.1,5.2,0
3748,2020,81,0,2.7,654,4.9,4.4,0
3749,2020,68,1,6.5364428,0,3.7,8.8,0
3750,2020,135,0,4.9,119,18.541842,6.629937,0
3751,2019,66,0,6.6,254,2.9,6.5,0
3752,2020,125,0,5.7,4976,2.8,6.4,0
3753,2019,112,0,6.7,903,2.2,7.1,0
3754,2019,63,1,8.0,6189,21.5,7.7,0
3755,2019,34,1,6.6,119,1.5,7.3,0
3756,2020,136,0,7.1,6639,13.8,7.7,0
3757,2019,92,0,5.6,19936,12.1,6.0,0
3758,2020,96,0,5.1,2760,10.8,6.3,0
3759,2020,108,0,6.9,14645,7.5,7.0,0
3760,2019,126,0,6.3,12234,7.1,6.1,0
3761,2019,100,0,7.2,805,3.7,6.8,0
3762,2020,100,0,6.5,1324,3.0,6.4,0
3763,2019,130,0,6.6,28051,17.8,6.9,0
3764,2019,89,0,4.9,6308,14.9,5.3,0
3765,2019,24,4,7.3,1505,10.8,7.8,0
3766,2020,92,0,6.9,1854,7.0,7.3,0
3767,2020,13,1,6.5364428,0,6.7,7.5,0
3768,2020,44,1,6.1,158,2.7,6.6,0
3769,2019,132,0,8.2,50670,28.9,8.3,0
3770,2019,63,1,7.1,2786,22.2,8.3,0
3771,2019,11,3,6.6,200,12.6,7.0,0
3772,2020,110,0,6.9,3985,10.7,7.4,0
3773,2019,74,0,7.1,2000,8.4,7.3,0
3774,2019,29,3,4.6,374,7.7,6.9,0
3775,2020,4,0,6.5364428,0,6.9,5.2,0
3776,2020,16,2,6.5364428,0,3.8,8.7,0
3777,2020,140,0,4.0,142,2.6,4.1,0
3778,2019,108,0,5.2,207,2.1,5.0,0
3779,2019,90,0,7.4,5418,25.0,8.2,0
3780,2020,66,0,6.2,95,1.7,5.0,0
3781,2020,117,0,7.0,22249,20.8,7.0,0
3782,2019,98,0,5.2,24076,16.7,6.0,0
3783,2019,98,0,5.6,3009,9.4,5.8,0
3784,2020,50,1,6.5364428,0,9.3,7.8,0
3785,2019,102,0,6.9,7788,7.0,6.3,0
3786,2020,134,0,6.8,5513,3.1,6.7,0
3787,2019,107,0,7.2,2835,2.7,6.6,0
3788,2019,52,2,6.9,495,11.7,6.6,0
3789,2020,9,6,7.8,270,8.7,7.7,0
3790,2019,44,1,7.0,4425,7.4,6.6,0
3791,2019,130,0,8.1,34699,7.2,7.6,0
3792,2020,122,0,7.1,1766,6.4,7.5,0
3793,2019,97,0,6.2,608,5.7,6.6,0
3794,2019,116,0,5.2,288,5.0,5.8,0
3795,2020,126,0,5.1,201,3.6,6.8,0
3796,2019,60,0,5.2,162,10.1,7.6,0
3797,2020,86,0,7.4,2309,7.7,7.3,0
3798,2019,89,0,5.0,2251,7.2,6.2,0
3799,2019,81,0,3.9,440,5.9,4.3,0
3800,2020,89,0,3.2,487,4.9,5.9,0
3801,2020,44,0,6.5364428,0,4.7,6.9,0
3802,2019,12,2,6.4,102,4.3,7.2,0
3803,2019,150,0,6.5364428,0,3.8,6.5,0
3804,2019,112,0,8.0,541,3.5,8.5,0
3805,2020,162,0,7.7,7325,3.4,6.8,0
3806,2019,107,0,6.2,194,1.9,4.0,0
3807,2020,114,0,6.5364428,0,1.8,3.3,0
3808,2019,131,0,8.3,1081,1.8,7.6,0
3809,2019,128,0,6.8,6,1.0,2.0,0
3810,2019,47,1,7.3,1714,12.5,7.5,0
3811,2019,87,0,4.5,2409,10.4,5.5,0
3812,2020,112,0,6.0,2371,4.9,6.1,0
3813,2019,120,0,6.6,503,4.7,6.5,0
3814,2020,96,0,7.5,4236,52.2,7.8,0
3815,2019,141,0,8.1,105,3.2,7.2,0
3816,2020,171,0,7.5,3846,2.3,7.7,0
3817,2020,100,0,6.6,61,1.8,6.629937,0
3818,2020,84,0,6.5364428,0,1.5,5.8,0
3819,2019,91,0,6.5364428,0,0.8,4.8,0
3820,2019,98,0,5.2,789,6.9,6.8,0
3821,2019,50,0,6.5364428,0,6.8,7.6,0
3822,2019,30,0,6.5364428,0,5.4,6.2,0
3823,2020,104,0,5.1,470,4.6,4.4,0
3824,2019,24,0,5.9,37,2.4,4.5,0
3825,2020,96,0,6.9,2276,1.7,5.9,0
3826,2020,6,1,7.0,169,25.9,5.7,0
3827,2019,128,0,7.6,50,1.2,8.5,0
3828,2020,118,0,7.3,6692,12.4,8.0,0
3829,2019,44,1,7.3,901,8.2,7.3,0
3830,2020,101,0,5.4,413,5.9,5.0,0
3831,2020,62,1,7.5,611,5.3,6.7,0
3832,2019,24,1,7.7,2223,4.8,7.2,0
3833,2020,132,0,5.1,17958,4.7,8.3,0
3834,2019,178,1,7.6,554,3.5,7.6,0
3835,2020,97,0,2.8,417,3.4,4.8,0
3836,2019,100,0,5.1,363,2.9,6.3,0
3837,2020,39,2,6.5364428,0,1.8,6.8,0
3838,2020,30,1,7.6,2914,14.6,7.7,0
3839,2020,93,0,3.8,8803,14.3,5.5,0
3840,2020,47,0,7.1,1616,11.4,6.4,0
3841,2020,102,0,5.7,1125,10.8,7.5,0
3842,2020,40,1,6.9,517,9.4,6.8,0
3843,2020,81,0,5.8,233,8.7,5.5,0
3844,2019,100,0,6.3,157,4.1,4.9,0
3845,2020,55,0,5.4,469,3.1,5.4,0
3846,2019,61,0,6.3,118,2.4,6.8,0
3847,2020,29,1,6.5364428,0,1.7,6.2,0
3848,2019,114,0,6.5,76,1.6,5.3,0
3849,2020,9,1,5.7,1109,1.5,10.0,0
3850,2019,95,0,5.1,165,0.9,4.0,0
3851,2019,112,0,6.5,1510,12.6,8.1,0
3852,2020,135,0,6.3,6109,11.8,7.2,0
3853,2019,44,1,7.6,5483,7.9,6.8,0
3854,2019,45,0,5.2,129,7.0,6.9,0
3855,2019,35,1,6.6,883,6.1,5.9,0
3856,2019,32,0,5.8,2285,5.2,6.0,0
3857,2019,102,0,7.8,372,3.1,8.1,0
3858,2019,119,0,6.3,51,2.0,6.7,0
3859,2019,58,0,7.3,116,1.8,8.2,0
3860,2020,57,0,7.5,3584,30.0,7.5,0
3861,2020,87,0,6.5364428,0,19.7,6.5,0
3862,2019,55,1,7.9,2723,17.2,8.2,0
3863,2020,132,0,6.4,5014,16.0,7.4,0
3864,2019,45,1,7.2,687,10.6,7.9,0
3865,2019,27,2,6.3,1248,5.9,4.7,0
3866,2019,90,0,4.3,183,5.9,6.9,0
3867,2020,151,0,6.6,4402,5.6,6.2,0
3868,2019,56,2,7.6,1677,5.3,7.7,0
3869,2020,156,0,5.0,3473,3.0,5.7,0
3870,2019,108,0,7.7,1281,2.9,7.0,0
3871,2020,94,0,5.4,4475,28.6,6.2,0
3872,2020,84,0,5.4,1134,13.9,7.0,0
3873,2019,121,0,6.4,9415,11.8,6.6,0
3874,2019,122,0,6.4,1917,9.7,6.4,0
3875,2020,104,0,5.9,438,3.4,5.4,0
3876,2020,99,0,6.2,622,2.9,5.8,0
3877,2019,80,0,5.9,196,2.7,6.1,0
3878,2019,38,1,4.6,1424,1.9,8.0,0
3879,2020,23,1,6.5364428,0,39.3,8.5,0
3880,2019,130,0,5.8,210,1.4,4.0,0
3881,2019,89,0,5.6,1042,22.0,6.7,0
3882,2020,28,0,5.5,231,10.1,6.4,0
3883,2019,64,1,6.7,874,5.9,7.6,0
3884,2019,123,0,7.5,1074,5.6,6.4,0
3885,2020,8,0,6.9,0,4.1,7.0,0
3886,2020,90,0,3.6,1313,3.4,4.5,0
3887,2020,24,0,6.5364428,0,2.8,6.5,0
3888,2019,125,0,3.2,606,2.7,4.9,0
3889,2020,115,0,6.0,218,2.1,7.4,0
3890,2020,131,0,6.3,391,2.0,5.3,0
3891,2020,47,1,6.5364428,0,1.8,5.3,0
3892,2020,47,0,6.5364428,0,1.5,1.5,0
3893,2019,40,1,8.1,2511,19.6,8.0,0
3894,2019,109,0,6.5364428,0,14.2,6.0,0
3895,2019,118,0,7.3,1145,9.2,6.3,0
3896,2019,36,1,7.9,141,7.7,7.3,0
3897,2020,83,0,6.4,967,6.3,7.6,0
3898,2019,113,0,7.2,2427,5.6,6.8,0
3899,2020,80,0,3.8,556,5.1,5.3,0
3900,2020,40,0,6.5364428,0,4.7,7.4,0
3901,2020,92,0,7.0,7,3.1,4.7,0
3902,2020,74,0,7.9,235,2.3,7.4,0
3903,2020,53,0,6.3,28,1.9,5.8,0
3904,2019,6,1,8.0,36,1.2,10.0,0
3905,2020,24,0,6.5364428,0,13.2,6.6,0
3906,2019,111,0,6.5,2966,9.8,7.0,0
3907,2020,46,0,5.1,201,8.8,7.9,0
3908,2019,46,1,8.0,23,5.5,10.0,0
3909,2019,98,0,6.0,243,3.4,7.1,0
3910,2019,120,0,5.3,3539,2.6,5.1,0
3911,2020,104,0,6.6,217,2.5,3.5,0
3912,2020,111,0,6.9,7214,2.3,4.9,0
3913,2019,54,0,5.8,53,2.3,6.2,0
3914,2020,57,0,6.5364428,0,1.5,6.629937,0
3915,2020,121,0,5.5,4013,20.2,6.1,0
3916,2020,72,0,6.3,201,11.1,6.6,0
3917,2020,104,0,5.8,1706,10.3,6.4,0
3918,2019,30,1,6.5,450,5.4,6.7,0
3919,2019,97,0,7.1,1427,5.3,6.7,0
3920,2020,25,1,6.7,206,4.6,7.4,0
3921,2020,76,0,5.5,674,3.7,6.0,0
3922,2019,65,0,6.8,2054,3.3,6.6,0
3923,2019,33,1,6.5364428,0,2.9,6.8,0
3924,2019,53,0,6.0,56,2.2,5.9,0
3925,2020,94,0,6.0,1044,1.3,6.629937,0
3926,2019,88,0,5.2,4662,13.6,6.9,0
3927,2019,110,0,5.4,5661,11.9,5.6,0
3928,2019,171,0,5.0,20644,6.7,6.2,0
3929,2020,14,4,6.5364428,0,6.1,7.0,0
3930,2020,89,0,8.4,1582,4.6,8.7,0
3931,2020,90,0,6.9,306,3.6,6.3,0
3932,2020,60,0,4.7,334,3.5,6.6,0
3933,2020,120,0,5.2,7708,3.0,5.4,0
3934,2020,145,0,6.9,3011,2.8,7.0,0
3935,2019,13,0,7.1,1529,2.7,7.0,0
3936,2020,98,0,7.0,621,2.1,7.0,0
3937,2020,37,1,8.0,6900,1.4,7.5,0
3938,2019,42,1,7.8,453,16.8,9.0,0
3939,2019,77,0,3.9,3474,10.2,4.2,0
3940,2019,58,0,5.7,73,9.2,5.9,0
3941,2019,107,0,6.6,8082,9.1,6.7,0
3942,2019,64,0,6.4,467,3.6,5.0,0
3943,2019,110,0,7.7,867,3.3,8.3,0
3944,2019,72,0,7.2,270,1.7,5.5,0
3945,2020,101,0,4.0,234,1.7,5.6,0
3946,2019,115,0,5.6,41,0.6,6.629937,0
3947,2019,119,0,4.4,521,13.0,5.9,0
3948,2020,119,0,6.5364428,0,7.4,6.9,0
3949,2020,115,0,5.6,1671,5.9,5.9,0
3950,2019,98,0,6.3,1984,5.3,6.1,0
3951,2019,45,0,6.5364428,0,4.7,6.4,0
3952,2020,59,0,7.6,369,4.5,6.8,0
3953,2020,65,0,6.7,153,3.9,7.0,0
3954,2019,39,0,3.8,26,3.4,7.5,0
3955,2020,67,0,6.0,1034,3.0,6.5,0
3956,2019,138,0,8.0,1821,2.9,6.9,0
3957,2019,133,0,7.1,431,2.1,7.0,0
3958,2020,50,0,6.4,299,1.5,6.3,0
3959,2020,97,0,6.5,954,8.8,7.8,0
3960,2020,100,0,3.9,485,7.2,7.5,0
3961,2019,108,0,5.6,298,4.6,5.1,0
3962,2020,136,0,7.6,1724,4.0,7.0,0
3963,2019,133,0,7.6,1231,3.7,7.2,0
3964,2019,157,0,7.8,2207,3.6,6.9,0
3965,2019,97,0,6.5,104,2.1,5.2,0
3966,2019,124,0,6.4,119,2.0,6.629937,0
3967,2019,104,0,4.2,214,1.9,2.6,0
3968,2019,109,0,2.6,441,1.8,4.2,0
3969,2020,72,0,5.5,548,46.9,7.2,0
3970,2020,24,1,7.9,5679,41.0,7.7,0
3971,2019,53,1,7.4,809,33.1,7.7,0
3972,2019,63,1,8.1,9225,25.2,8.4,0
3973,2020,40,1,5.7,1360,23.0,7.5,0
3974,2020,2,1,8.4,10697,14.9,8.5,0
3975,2019,42,1,7.6,848,14.4,7.3,0
3976,2019,19,2,8.2,933,14.2,8.0,0
3977,2020,93,0,5.4,218,13.4,7.1,0
3978,2020,103,0,5.1,5866,13.3,6.1,0
3979,2020,46,1,7.9,682,12.2,7.9,0
3980,2019,94,0,5.6,601,12.2,6.0,0
3981,2019,148,0,7.2,6794,12.0,6.9,0
3982,2019,90,0,4.3,1818,11.9,5.1,0
3983,2019,147,0,3.1,7901,11.2,5.3,0
3984,2019,34,1,6.5364428,0,11.1,7.6,0
3985,2019,89,0,4.7,455,10.6,7.2,0
3986,2020,54,3,7.5,795,10.5,7.6,0
3987,2020,46,1,6.5,2281,10.4,6.6,0
3988,2020,118,0,5.5,1367,10.2,6.3,0
3989,2019,13,3,7.1,60,10.0,8.0,0
3990,2019,23,2,6.0,363,9.5,6.6,0
3991,2020,32,1,7.8,1470,9.4,7.2,0
3992,2019,29,2,6.5,2281,9.3,6.4,0
3993,2020,45,0,5.2,192,9.0,5.8,0
3994,2019,58,1,6.8,1388,8.9,6.7,0
3995,2020,55,1,7.5,462,8.9,9.1,0
3996,2020,108,0,6.5364428,0,8.1,6.2,0
3997,2019,90,0,5.7,3128,8.1,6.0,0
3998,2020,90,0,4.7,557,8.0,6.5,0
3999,2020,82,0,2.3,409,8.0,4.8,0
4000,2019,106,0,6.6,644,8.0,6.5,0
4001,2019,21,0,5.6,366,8.0,7.2,0
4002,2019,54,4,6.5,1505,7.4,6.6,0
4003,2020,21,0,6.0,57,7.2,6.8,0
4004,2020,46,0,5.1,168,7.2,6.8,0
4005,2020,14,7,6.5364428,0,7.1,7.9,0
4006,2019,125,0,6.6,630,7.1,7.2,0
4007,2020,29,3,6.8,1296,6.7,7.2,0
4008,2020,49,1,6.3,811,6.6,6.2,0
4009,2020,123,0,6.5364428,0,6.6,5.6,0
4010,2019,105,0,4.4,1880,6.5,4.3,0
4011,2020,134,0,6.2,4285,6.5,4.9,0
4012,2020,12,4,6.5364428,0,6.5,6.6,0
4013,2019,63,0,8.3,1801,6.3,7.8,0
4014,2020,123,0,7.2,2508,6.2,7.4,0
4015,2020,64,0,1.6,422,6.1,8.1,0
4016,2020,90,0,5.5,1578,6.1,6.2,0
4017,2019,93,0,5.3,1330,6.0,5.7,0
4018,2020,91,0,4.5,118,6.0,6.3,0
4019,2020,25,0,6.0,43,5.8,5.8,0
4020,2019,56,1,7.1,154,5.8,6.9,0
4021,2019,25,1,7.3,152,5.4,10.0,0
4022,2019,104,0,5.5,3321,5.2,5.2,0
4023,2019,68,0,7.1,405,5.2,7.9,0
4024,2020,47,0,6.7,166,5.2,5.0,0
4025,2020,42,0,6.5364428,0,5.0,5.2,0
4026,2020,100,0,6.5364428,0,5.0,7.0,0
4027,2020,44,1,7.2,3729,4.9,7.0,0
4028,2019,35,0,6.5364428,0,4.9,6.8,0
4029,2020,37,1,5.8,4343,4.9,6.4,0
4030,2019,45,1,7.6,249,4.9,8.7,0
4031,2019,115,0,7.0,6942,4.8,7.0,0
4032,2019,44,1,7.4,390,4.8,7.3,0
4033,2019,118,0,6.5,1169,4.8,6.9,0
4034,2019,129,0,8.0,10293,4.7,8.0,0
4035,2020,31,0,6.5364428,0,4.7,6.1,0
4036,2020,23,1,8.9,59,4.7,7.6,0
4037,2020,117,0,6.1,221,4.4,6.2,0
4038,2020,102,0,6.4,1177,4.4,6.0,0
4039,2019,13,4,6.9,130,4.4,6.1,0
4040,2020,60,0,7.2,961,4.4,6.1,0
4041,2020,88,0,6.3,392,4.3,6.3,0
4042,2020,22,2,7.8,83,4.1,7.3,0
4043,2020,90,0,6.9,586,4.1,6.4,0
4044,2020,111,0,5.9,1514,4.1,5.6,0
4045,2019,92,0,3.7,1750,4.0,4.6,0
4046,2020,95,0,6.6,778,4.0,6.4,0
4047,2020,92,0,6.5364428,0,4.0,6.9,0
4048,2020,60,0,7.0,130,4.0,5.1,0
4049,2020,112,0,3.7,7658,3.9,3.7,0
4050,2020,10,0,6.5364428,0,3.8,5.7,0
4051,2019,111,0,6.5364428,0,3.8,4.8,0
4052,2020,39,1,6.3,141,3.7,6.8,0
4053,2020,8,1,6.9,26,3.7,8.5,0
4054,2019,16,5,5.3,96,3.7,6.0,0
4055,2020,113,0,5.6,3008,3.7,5.0,0
4056,2020,66,0,5.1,74,3.6,5.3,0
4057,2019,33,1,5.9,138,3.6,8.0,0
4058,2020,88,0,5.3,1316,3.6,5.7,0
4059,2020,130,0,7.9,9938,3.6,7.9,0
4060,2019,181,0,6.8,803,3.5,7.2,0
4061,2020,25,0,6.5364428,0,3.5,7.6,0
4062,2019,60,1,5.7,395,3.5,6.3,0
4063,2020,107,0,5.4,878,3.5,5.2,0
4064,2019,36,1,8.2,35,3.5,8.5,0
4065,2019,119,0,4.7,318,3.5,4.5,0
4066,2019,45,1,6.5364428,0,3.4,7.8,0
4067,2020,21,0,6.5,60,3.4,7.0,0
4068,2020,58,0,7.0,631,3.4,6.9,0
4069,2020,37,0,6.4,80,3.4,8.0,0
4070,2019,93,0,6.0,56,3.3,5.8,0
4071,2019,103,0,5.7,393,3.3,5.0,0
4072,2020,82,0,7.2,8,3.3,3.7,0
4073,2020,67,0,6.7,286,3.3,6.8,0
4074,2020,118,0,6.0,189,3.3,6.0,0
4075,2019,107,0,6.2,52,3.2,2.0,0
4076,2019,44,1,7.3,61,3.2,9.0,0
4077,2019,40,1,7.1,18,3.2,10.0,0
4078,2020,94,0,6.5364428,0,3.2,7.3,0
4079,2020,54,0,6.5364428,0,3.2,7.4,0
4080,2019,31,1,7.8,46,3.2,8.3,0
4081,2019,23,0,6.2,29,3.2,5.2,0
4082,2020,23,0,6.5364428,0,3.2,5.7,0
4083,2019,10,0,6.5364428,0,3.2,5.4,0
4084,2020,7,1,5.6,168,3.1,5.4,0
4085,2019,65,0,6.4,142,3.1,6.7,0
4086,2019,40,1,6.7,620,3.1,8.0,0
4087,2019,123,0,7.4,1629,3.1,6.8,0
4088,2020,118,0,3.3,15311,3.1,5.0,0
4089,2020,63,0,6.9,230,3.1,7.8,0
4090,2019,102,0,6.3,95,3.1,6.8,0
4091,2020,82,0,6.6,220,3.1,7.0,0
4092,2020,105,0,6.7,845,3.1,6.5,0
4093,2019,117,0,6.9,1001,3.0,6.9,0
4094,2020,109,0,6.5364428,0,3.0,6.5,0
4095,2019,103,0,6.5364428,0,3.0,4.9,0
4096,2020,26,1,5.5,147,3.0,2.0,0
4097,2020,110,0,4.7,1305,3.0,3.5,0
4098,2020,110,0,7.6,79,2.9,4.3,0
4099,2019,28,1,6.5364428,0,2.9,5.0,0
4100,2019,61,0,6.7,108,2.9,7.5,0
4101,2020,89,0,5.8,49,2.9,6.629937,0
4102,2020,54,1,6.4,138,2.9,6.3,0
4103,2019,106,0,6.3,377,2.9,6.0,0
4104,2020,33,0,6.5364428,0,2.9,8.0,0
4105,2019,44,1,6.8,105,2.9,7.4,0
4106,2019,22,2,6.6,6,2.9,8.3,0
4107,2020,21,0,6.5364428,0,2.8,7.8,0
4108,2019,38,1,6.0,837,2.8,6.2,0
4109,2020,20,0,6.5364428,0,2.8,2.5,0
4110,2020,103,0,3.7,1001,2.8,5.7,0
4111,2020,135,0,6.5364428,0,2.8,5.3,0
4112,2020,29,1,7.0,911,2.8,6.1,0
4113,2020,77,0,6.4,307,2.8,7.2,0
4114,2019,64,0,7.0,185,2.7,6.4,0
4115,2019,110,0,5.2,144,2.7,4.0,0
4116,2020,110,0,7.1,86,2.7,5.5,0
4117,2020,51,0,6.3,147,2.7,4.5,0
4118,2019,89,0,5.1,26,2.7,6.5,0
4119,2019,28,0,6.5364428,0,2.6,6.6,0
4120,2019,95,0,5.6,583,2.6,4.9,0
4121,2020,77,0,5.9,215,2.6,5.0,0
4122,2020,80,0,4.1,274,2.6,4.0,0
4123,2020,97,0,5.0,14,2.6,4.5,0
4124,2019,74,0,6.9,518,2.6,6.1,0
4125,2020,24,0,4.5,25,2.6,7.7,0
4126,2019,111,0,7.1,167,2.6,6.5,0
4127,2019,11,2,6.0,91,2.6,6.629937,0
4128,2019,141,0,7.2,1003,2.6,6.6,0
4129,2020,65,0,7.5,421,2.5,7.0,0
4130,2020,72,0,7.1,1025,2.5,6.0,0
4131,2020,22,0,6.0,65,2.5,8.7,0
4132,2019,44,0,6.5364428,0,2.5,6.629937,0
4133,2019,119,0,7.0,920,2.5,7.0,0
4134,2019,108,0,6.3,537,2.4,5.4,0
4135,2019,39,1,6.5364428,0,2.4,8.0,0
4136,2019,94,0,6.6,496,2.3,6.1,0
4137,2020,115,0,3.0,6075,2.3,4.0,0
4138,2019,84,0,6.8,42,2.3,6.629937,0
4139,2020,104,0,4.2,44,2.3,2.7,0
4140,2020,121,0,7.4,1278,2.3,7.7,0
4141,2019,118,0,5.4,154,2.2,10.0,0
4142,2019,128,0,6.1,388,2.2,5.3,0
4143,2019,46,1,6.5364428,0,2.1,8.0,0
4144,2020,26,0,6.5364428,0,2.1,4.2,0
4145,2019,104,0,5.5,1739,2.1,6.6,0
4146,2020,23,0,6.5364428,0,2.1,2.0,0
4147,2020,123,0,8.4,1533,2.1,8.4,0
4148,2020,90,0,6.5,1153,2.1,5.7,0
4149,2020,106,0,6.5364428,0,2.1,5.8,0
4150,2019,42,1,6.5364428,0,2.1,9.0,0
4151,2019,76,0,6.5364428,0,2.1,2.0,0
4152,2020,51,0,6.5364428,0,2.0,6.629937,0
4153,2020,114,0,6.5364428,0,2.0,4.8,0
4154,2019,23,0,6.5364428,0,2.0,5.8,0
4155,2019,81,0,2.9,14,2.0,8.2,0
4156,2019,71,0,6.5364428,0,2.0,7.2,0
4157,2020,121,0,5.1,181,2.0,10.0,0
4158,2020,63,0,6.5364428,0,2.0,7.0,0
4159,2019,3,1,8.7,13,1.9,10.0,0
4160,2019,43,1,5.9,86,1.9,10.0,0
4161,2020,46,1,6.5364428,0,1.9,6.629937,0
4162,2019,128,0,5.3,915,1.9,5.0,0
4163,2019,110,0,8.6,622,1.9,7.7,0
4164,2020,110,0,7.3,58,1.9,6.0,0
4165,2020,62,1,5.4,184,1.9,7.3,0
4166,2020,17,1,4.4,253,1.8,6.0,0
4167,2020,49,2,6.5,124,1.8,2.0,0
4168,2019,97,0,5.6,425,1.8,2.0,0
4169,2019,113,0,3.6,121,1.8,7.0,0
4170,2020,23,1,5.0,25,1.8,2.0,0
4171,2019,79,0,6.5364428,0,1.7,10.0,0
4172,2019,90,0,4.8,625,1.7,7.0,0
4173,2020,90,0,6.5364428,0,1.7,4.7,0
4174,2019,120,0,6.2,113,1.7,7.8,0
4175,2020,120,0,4.4,302,1.7,5.7,0
4176,2019,80,0,6.5364428,0,1.7,2.0,0
4177,2019,94,0,5.1,1803,1.6,4.5,0
4178,2020,92,0,6.6,50,1.6,2.0,0
4179,2019,24,0,6.5364428,0,1.6,7.8,0
4180,2019,95,0,6.8,187,1.6,7.5,0
4181,2019,127,0,7.0,813,1.6,9.3,0
4182,2020,0,1,4.0,19,1.6,7.3,0
4183,2020,92,0,8.0,22,1.6,6.3,0
4184,2020,110,0,6.5,118,1.6,7.2,0
4185,2020,6,1,7.8,38,1.6,6.629937,0
4186,2020,23,0,6.9,26,1.6,6.0,0
4187,2019,111,0,6.5364428,0,1.6,2.0,0
4188,2019,62,0,7.3,74,1.6,6.4,0
4189,2019,83,0,6.5,104,1.6,4.0,0
4190,2019,123,0,5.2,118,1.6,8.3,0
4191,2019,114,0,7.3,258,1.5,8.0,0
4192,2020,120,0,7.2,66,1.5,6.629937,0
4193,2020,59,0,6.1,16,1.5,2.0,0
4194,2020,105,0,5.1,38,1.5,6.629937,0
4195,2019,75,0,7.4,34,1.5,2.0,0
4196,2019,130,0,7.6,219,1.5,8.0,0
4197,2019,90,0,6.7,88,1.5,8.0,0
4198,2019,109,0,7.1,35,1.5,6.629937,0
4199,2019,96,0,6.5364428,0,1.4,6.3,0
4200,2019,16,0,5.4,170,1.4,4.0,0
4201,2020,10,2,7.4,62,1.4,10.0,0
4202,2020,98,0,3.3,34,1.4,6.629937,0
4203,2020,90,0,6.5364428,0,1.4,6.629937,0
4204,2019,64,0,6.5364428,0,1.4,5.7,0
4205,2019,16,1,6.5364428,0,1.4,6.629937,0
4206,2019,95,0,5.3,66,1.4,10.0,0
4207,2020,100,0,6.0,213,1.3,6.0,0
4208,2019,13,0,6.5364428,0,1.3,5.2,0
4209,2020,102,0,7.1,366,1.3,6.0,0
4210,2020,128,0,6.9,535,1.3,6.5,0
4211,2019,140,0,5.6,1537,1.3,7.5,0
4212,2019,95,0,4.4,1199,1.3,4.1,0
4213,2019,90,0,6.5364428,0,1.2,6.629937,0
4214,2020,14,0,6.5364428,0,1.2,3.5,0
4215,2020,126,0,5.2,5,1.2,6.629937,0
4216,2020,82,0,7.7,73,1.2,4.5,0
4217,2020,74,0,6.4,55,1.1,5.2,0
4218,2019,62,0,6.5364428,0,1.1,6.629937,0
4219,2019,0,1,6.0,193,1.1,6.629937,0
4220,2019,87,0,6.5364428,0,1.1,10.0,0
4221,2019,129,0,6.1,70,1.0,6.629937,0
4222,2019,92,0,6.5364428,0,1.0,5.0,0
4223,2019,65,0,5.2,30,0.9,3.0,0
4224,2020,13,2,6.6,17,0.9,6.629937,0
